name,playcount,listeners,mbid,url,streamable,image/0/#text,image/0/size,image/1/#text,image/1/size,image/2/#text,image/2/size,image/3/#text,image/3/size,image/4/#text,image/4/size
Basement Jaxx,15924,5995,28cbf94d-0700-4095-a188-37e373b069a7,http://www.last.fm/music/Basement+Jaxx,0,http://userserve-ak.last.fm/serve/34/35454107.png,small,http://userserve-ak.last.fm/serve/64/35454107.png,medium,http://userserve-ak.last.fm/serve/126/35454107.png,large,http://userserve-ak.last.fm/serve/252/35454107.png,extralarge,http://userserve-ak.last.fm/serve/500/35454107/Basement+Jaxx+BaseJaxx.png,mega
UNKLE,23368,5983,6648391e-7890-4f6c-b939-976f215195d3,http://www.last.fm/music/UNKLE,0,http://userserve-ak.last.fm/serve/34/60801413.jpg,small,http://userserve-ak.last.fm/serve/64/60801413.jpg,medium,http://userserve-ak.last.fm/serve/126/60801413.jpg,large,http://userserve-ak.last.fm/serve/252/60801413.jpg,extralarge,http://userserve-ak.last.fm/serve/500/60801413/UNKLE+_0211_03_48s.jpg,mega
The Album Leaf,18310,5968,ffb18e19-64a4-4a65-b4ce-979e00c3c69d,http://www.last.fm/music/The+Album+Leaf,0,http://userserve-ak.last.fm/serve/34/593281.jpg,small,http://userserve-ak.last.fm/serve/64/593281.jpg,medium,http://userserve-ak.last.fm/serve/126/593281.jpg,large,http://userserve-ak.last.fm/serve/252/593281.jpg,extralarge,http://userserve-ak.last.fm/serve/_/593281/The+Album+Leaf.jpg,mega
Trey Songz,19420,5970,4d7304f6-7fe3-4959-9d98-01a5af84afe6,http://www.last.fm/music/Trey+Songz,0,http://userserve-ak.last.fm/serve/34/98780955.png,small,http://userserve-ak.last.fm/serve/64/98780955.png,medium,http://userserve-ak.last.fm/serve/126/98780955.png,large,http://userserve-ak.last.fm/serve/252/98780955.png,extralarge,http://userserve-ak.last.fm/serve/500/98780955/Trey+Songz+PNG.png,mega
William Fitzsimmons,16882,5971,4f13e8cb-11aa-4b1a-8bb5-0ad1437dbdee,http://www.last.fm/music/William+Fitzsimmons,0,http://userserve-ak.last.fm/serve/34/63440743.png,small,http://userserve-ak.last.fm/serve/64/63440743.png,medium,http://userserve-ak.last.fm/serve/126/63440743.png,large,http://userserve-ak.last.fm/serve/252/63440743.png,extralarge,http://userserve-ak.last.fm/serve/_/63440743/William+Fitzsimmons.png,mega
Young Thug,51358,5971,800760de-bdf8-43a2-8fe0-44a2401a5515,http://www.last.fm/music/Young+Thug,0,http://userserve-ak.last.fm/serve/34/96817539.png,small,http://userserve-ak.last.fm/serve/64/96817539.png,medium,http://userserve-ak.last.fm/serve/126/96817539.png,large,http://userserve-ak.last.fm/serve/252/96817539.png,extralarge,http://userserve-ak.last.fm/serve/_/96817539/Young+Thug+fader.png,mega
Dave Matthews Band,27965,5967,07e748f1-075e-428d-85dc-ce3be434e906,http://www.last.fm/music/Dave+Matthews+Band,0,http://userserve-ak.last.fm/serve/34/26990539.jpg,small,http://userserve-ak.last.fm/serve/64/26990539.jpg,medium,http://userserve-ak.last.fm/serve/126/26990539.jpg,large,http://userserve-ak.last.fm/serve/252/26990539.jpg,extralarge,http://userserve-ak.last.fm/serve/500/26990539/Dave+Matthews+Band+dmb.jpg,mega
Eluveitie,48284,5966,8000598a-5edb-401c-8e6d-36b167feaf38,http://www.last.fm/music/Eluveitie,0,http://userserve-ak.last.fm/serve/34/23089827.jpg,small,http://userserve-ak.last.fm/serve/64/23089827.jpg,medium,http://userserve-ak.last.fm/serve/126/23089827.jpg,large,http://userserve-ak.last.fm/serve/252/23089827.jpg,extralarge,http://userserve-ak.last.fm/serve/_/23089827/Eluveitie+foto.jpg,mega
Rhye,17616,5959,aa914efa-d6cb-4816-906f-8edafb08418e,http://www.last.fm/music/Rhye,0,http://userserve-ak.last.fm/serve/34/87372875.jpg,small,http://userserve-ak.last.fm/serve/64/87372875.jpg,medium,http://userserve-ak.last.fm/serve/126/87372875.jpg,large,http://userserve-ak.last.fm/serve/252/87372875.jpg,extralarge,http://userserve-ak.last.fm/serve/_/87372875/Rhye+312464_10151513442815449_42314.jpg,mega
Blood Orange,21102,5958,3d254f1e-7d18-431b-baeb-68e57695dfdb,http://www.last.fm/music/Blood+Orange,0,http://userserve-ak.last.fm/serve/34/67553548.jpg,small,http://userserve-ak.last.fm/serve/64/67553548.jpg,medium,http://userserve-ak.last.fm/serve/126/67553548.jpg,large,http://userserve-ak.last.fm/serve/252/67553548.jpg,extralarge,http://userserve-ak.last.fm/serve/_/67553548/Blood+Orange+e.jpg,mega
Labrinth,10167,5949,c4977b5a-2d38-400d-9fa5-40c4fe8883bc,http://www.last.fm/music/Labrinth,0,http://userserve-ak.last.fm/serve/34/77512550.png,small,http://userserve-ak.last.fm/serve/64/77512550.png,medium,http://userserve-ak.last.fm/serve/126/77512550.png,large,http://userserve-ak.last.fm/serve/252/77512550.png,extralarge,http://userserve-ak.last.fm/serve/_/77512550/Labrinth+1.png,mega
Kelis,12948,5938,1239d1bc-cc09-43e0-bcd0-374f60346138,http://www.last.fm/music/Kelis,0,http://userserve-ak.last.fm/serve/34/98735013.png,small,http://userserve-ak.last.fm/serve/64/98735013.png,medium,http://userserve-ak.last.fm/serve/126/98735013.png,large,http://userserve-ak.last.fm/serve/252/98735013.png,extralarge,http://userserve-ak.last.fm/serve/500/98735013/Kelis++HQ+PNG.png,mega
The Pussycat Dolls,15823,5937,1fda852b-92e9-4562-82fa-c52820a77b23,http://www.last.fm/music/The+Pussycat+Dolls,0,http://userserve-ak.last.fm/serve/34/31329805.png,small,http://userserve-ak.last.fm/serve/64/31329805.png,medium,http://userserve-ak.last.fm/serve/126/31329805.png,large,http://userserve-ak.last.fm/serve/252/31329805.png,extralarge,http://userserve-ak.last.fm/serve/500/31329805/The+Pussycat+Dolls+HQ.png,mega
Nightmares on Wax,17783,5917,b8c5cc4f-239f-4e02-b46f-b040b77c2030,http://www.last.fm/music/Nightmares+on+Wax,0,http://userserve-ak.last.fm/serve/34/2162189.jpg,small,http://userserve-ak.last.fm/serve/64/2162189.jpg,medium,http://userserve-ak.last.fm/serve/126/2162189.jpg,large,http://userserve-ak.last.fm/serve/252/2162189.jpg,extralarge,http://userserve-ak.last.fm/serve/_/2162189/Nightmares+on+Wax.jpg,mega
5 Seconds of Summer,36600,5934,830e5c4e-6b7d-431d-86ab-00c751281dc5,http://www.last.fm/music/5+Seconds+of+Summer,0,http://userserve-ak.last.fm/serve/34/100355519.png,small,http://userserve-ak.last.fm/serve/64/100355519.png,medium,http://userserve-ak.last.fm/serve/126/100355519.png,large,http://userserve-ak.last.fm/serve/252/100355519.png,extralarge,http://userserve-ak.last.fm/serve/_/100355519/5+Seconds+of+Summer+PNG+version.png,mega
Claude Debussy,21968,5926,be50643c-0377-4968-b48c-47e06b2e2a3b,http://www.last.fm/music/Claude+Debussy,0,http://userserve-ak.last.fm/serve/34/52926685.jpg,small,http://userserve-ak.last.fm/serve/64/52926685.jpg,medium,http://userserve-ak.last.fm/serve/126/52926685.jpg,large,http://userserve-ak.last.fm/serve/252/52926685.jpg,extralarge,http://userserve-ak.last.fm/serve/_/52926685/Claude+Debussy+debussy_marne.jpg,mega
Trentemøller,19510,5915,95e9aba6-f85c-48a0-9ec9-395d4f0e3875,http://www.last.fm/music/Trentem%C3%B8ller,0,http://userserve-ak.last.fm/serve/34/48368635.jpg,small,http://userserve-ak.last.fm/serve/64/48368635.jpg,medium,http://userserve-ak.last.fm/serve/126/48368635.jpg,large,http://userserve-ak.last.fm/serve/252/48368635.jpg,extralarge,http://userserve-ak.last.fm/serve/500/48368635/Trentemller.jpg,mega
Wild Nothing,28277,5916,a181595e-5b84-4439-a5f4-f548ddfb64df,http://www.last.fm/music/Wild+Nothing,0,http://userserve-ak.last.fm/serve/34/86888017.png,small,http://userserve-ak.last.fm/serve/64/86888017.png,medium,http://userserve-ak.last.fm/serve/126/86888017.png,large,http://userserve-ak.last.fm/serve/252/86888017.png,extralarge,http://userserve-ak.last.fm/serve/500/86888017/Wild+Nothing.png,mega
Taio Cruz,10756,5907,4e7ed295-c438-4ccc-8c00-ff42fd52a762,http://www.last.fm/music/Taio+Cruz,0,http://userserve-ak.last.fm/serve/34/87690011.png,small,http://userserve-ak.last.fm/serve/64/87690011.png,medium,http://userserve-ak.last.fm/serve/126/87690011.png,large,http://userserve-ak.last.fm/serve/252/87690011.png,extralarge,http://userserve-ak.last.fm/serve/_/87690011/Taio+Cruz++PNG.png,mega
Shaggy,11380,5904,b97c5aad-078c-4a88-a6ff-42251bb80f26,http://www.last.fm/music/Shaggy,0,http://userserve-ak.last.fm/serve/34/16169127.jpg,small,http://userserve-ak.last.fm/serve/64/16169127.jpg,medium,http://userserve-ak.last.fm/serve/126/16169127.jpg,large,http://userserve-ak.last.fm/serve/252/16169127.jpg,extralarge,http://userserve-ak.last.fm/serve/_/16169127/Shaggy.jpg,mega
Broken Social Scene,24047,5907,2eada8f8-056a-4093-bbc2-004909ce743b,http://www.last.fm/music/Broken+Social+Scene,0,http://userserve-ak.last.fm/serve/34/23483019.jpg,small,http://userserve-ak.last.fm/serve/64/23483019.jpg,medium,http://userserve-ak.last.fm/serve/126/23483019.jpg,large,http://userserve-ak.last.fm/serve/252/23483019.jpg,extralarge,http://userserve-ak.last.fm/serve/_/23483019/Broken+Social+Scene+brokensocialscene.jpg,mega
Taking Back Sunday,25325,5900,350bce49-c21b-4137-b50a-0766ded07e4d,http://www.last.fm/music/Taking+Back+Sunday,0,http://userserve-ak.last.fm/serve/34/64020667.jpg,small,http://userserve-ak.last.fm/serve/64/64020667.jpg,medium,http://userserve-ak.last.fm/serve/126/64020667.jpg,large,http://userserve-ak.last.fm/serve/252/64020667.jpg,extralarge,http://userserve-ak.last.fm/serve/_/64020667/Taking+Back+Sunday+1029.jpg,mega
Saint Motel,13979,5884,5c2593bc-1621-4c4d-821b-b7bb6ff213b5,http://www.last.fm/music/Saint+Motel,0,http://userserve-ak.last.fm/serve/34/93207585.jpg,small,http://userserve-ak.last.fm/serve/64/93207585.jpg,medium,http://userserve-ak.last.fm/serve/126/93207585.jpg,large,http://userserve-ak.last.fm/serve/252/93207585.jpg,extralarge,http://userserve-ak.last.fm/serve/500/93207585/Saint+Motel+SM+Press+Pic+5.jpg,mega
The Mamas & the Papas,13419,5870,04dec8a2-8a41-49a9-b8f5-f7c6d01400ca,http://www.last.fm/music/The+Mamas+&+the+Papas,0,http://userserve-ak.last.fm/serve/34/88554135.png,small,http://userserve-ak.last.fm/serve/64/88554135.png,medium,http://userserve-ak.last.fm/serve/126/88554135.png,large,http://userserve-ak.last.fm/serve/252/88554135.png,extralarge,http://userserve-ak.last.fm/serve/500/88554135/The+Mamas++the+Papas.png,mega
Sonata Arctica,40393,5874,319b1175-ced9-438f-986b-9239c3edd92d,http://www.last.fm/music/Sonata+Arctica,0,http://userserve-ak.last.fm/serve/34/101994915.png,small,http://userserve-ak.last.fm/serve/64/101994915.png,medium,http://userserve-ak.last.fm/serve/126/101994915.png,large,http://userserve-ak.last.fm/serve/252/101994915.png,extralarge,http://userserve-ak.last.fm/serve/_/101994915/Sonata+Arctica++2014.png,mega
The Paper Kites,12426,5871,a9d1d9b5-968c-486d-8a97-6077885f2ab8,http://www.last.fm/music/The+Paper+Kites,0,http://userserve-ak.last.fm/serve/34/90576209.jpg,small,http://userserve-ak.last.fm/serve/64/90576209.jpg,medium,http://userserve-ak.last.fm/serve/126/90576209.jpg,large,http://userserve-ak.last.fm/serve/252/90576209.jpg,extralarge,http://userserve-ak.last.fm/serve/500/90576209/The+Paper+Kites+TPK.jpg,mega
Drowning Pool,17533,5860,261b028a-d4dd-4992-87ec-cdc72ccb52a2,http://www.last.fm/music/Drowning+Pool,0,http://userserve-ak.last.fm/serve/34/18093301.jpg,small,http://userserve-ak.last.fm/serve/64/18093301.jpg,medium,http://userserve-ak.last.fm/serve/126/18093301.jpg,large,http://userserve-ak.last.fm/serve/252/18093301.jpg,extralarge,http://userserve-ak.last.fm/serve/_/18093301/Drowning+Pool.jpg,mega
Cher,18318,5865,bfcc6d75-a6a5-4bc6-8282-47aec8531818,http://www.last.fm/music/Cher,0,http://userserve-ak.last.fm/serve/34/62360425.png,small,http://userserve-ak.last.fm/serve/64/62360425.png,medium,http://userserve-ak.last.fm/serve/126/62360425.png,large,http://userserve-ak.last.fm/serve/252/62360425.png,extralarge,http://userserve-ak.last.fm/serve/500/62360425/Cher.png,mega
Wet,10832,5864,41d107c6-db7a-4dbc-a556-4f39d691c749,http://www.last.fm/music/Wet,0,http://userserve-ak.last.fm/serve/34/100509985.png,small,http://userserve-ak.last.fm/serve/64/100509985.png,medium,http://userserve-ak.last.fm/serve/126/100509985.png,large,http://userserve-ak.last.fm/serve/252/100509985.png,extralarge,http://userserve-ak.last.fm/serve/500/100509985/Wet++FB.png,mega
Refused,24675,5857,42884e27-dfb8-453d-990f-2ffd90bc2d1a,http://www.last.fm/music/Refused,0,http://userserve-ak.last.fm/serve/34/69832468.png,small,http://userserve-ak.last.fm/serve/64/69832468.png,medium,http://userserve-ak.last.fm/serve/126/69832468.png,large,http://userserve-ak.last.fm/serve/252/69832468.png,extralarge,http://userserve-ak.last.fm/serve/_/69832468/Refused.png,mega
Axwell^Ingrosso,11653,5858,,http://www.last.fm/music/Axwell%5EIngrosso,0,http://userserve-ak.last.fm/serve/34/102322443.jpg,small,http://userserve-ak.last.fm/serve/64/102322443.jpg,medium,http://userserve-ak.last.fm/serve/126/102322443.jpg,large,http://userserve-ak.last.fm/serve/252/102322443.jpg,extralarge,http://userserve-ak.last.fm/serve/500/102322443/Axwell%5EIngrosso+Ushuaia+Departures.jpg,mega
Rainbow,22589,5853,1e76d891-8634-4b08-999e-69042304b89c,http://www.last.fm/music/Rainbow,0,http://userserve-ak.last.fm/serve/34/33541199.jpg,small,http://userserve-ak.last.fm/serve/64/33541199.jpg,medium,http://userserve-ak.last.fm/serve/126/33541199.jpg,large,http://userserve-ak.last.fm/serve/252/33541199.jpg,extralarge,http://userserve-ak.last.fm/serve/_/33541199/Rainbow.jpg,mega
Emilíana Torrini,15422,5848,8435aeeb-8747-4e49-be07-1a9e687704e1,http://www.last.fm/music/Emil%C3%ADana+Torrini,0,http://userserve-ak.last.fm/serve/34/38499371.png,small,http://userserve-ak.last.fm/serve/64/38499371.png,medium,http://userserve-ak.last.fm/serve/126/38499371.png,large,http://userserve-ak.last.fm/serve/252/38499371.png,extralarge,http://userserve-ak.last.fm/serve/500/38499371/Emilana+Torrini+007.png,mega
America,13904,5838,34cf95c7-4be9-4efd-a48a-c2ea4a0bb114,http://www.last.fm/music/America,0,http://userserve-ak.last.fm/serve/34/4343808.jpg,small,http://userserve-ak.last.fm/serve/64/4343808.jpg,medium,http://userserve-ak.last.fm/serve/126/4343808.jpg,large,http://userserve-ak.last.fm/serve/252/4343808.jpg,extralarge,http://userserve-ak.last.fm/serve/500/4343808/America.jpg,mega
Aurora,23671,5843,19e659b1-2a5a-4f7e-918d-0df968ff6d44,http://www.last.fm/music/Aurora,0,http://userserve-ak.last.fm/serve/34/104101805.png,small,http://userserve-ak.last.fm/serve/64/104101805.png,medium,http://userserve-ak.last.fm/serve/126/104101805.png,large,http://userserve-ak.last.fm/serve/252/104101805.png,extralarge,http://userserve-ak.last.fm/serve/_/104101805/Aurora++Aksnes.png,mega
Leon Bridges,13181,5826,69d9dfd7-19b7-4a75-8a53-9f733fb5d774,http://www.last.fm/music/Leon+Bridges,0,http://userserve-ak.last.fm/serve/34/103368381.png,small,http://userserve-ak.last.fm/serve/64/103368381.png,medium,http://userserve-ak.last.fm/serve/126/103368381.png,large,http://userserve-ak.last.fm/serve/252/103368381.png,extralarge,http://userserve-ak.last.fm/serve/500/103368381/Leon+Bridges+png.png,mega
Lacuna Coil,31972,5815,6fea1339-260c-40fe-bb7a-ace5c8438955,http://www.last.fm/music/Lacuna+Coil,0,http://userserve-ak.last.fm/serve/34/49618003.png,small,http://userserve-ak.last.fm/serve/64/49618003.png,medium,http://userserve-ak.last.fm/serve/126/49618003.png,large,http://userserve-ak.last.fm/serve/252/49618003.png,extralarge,http://userserve-ak.last.fm/serve/500/49618003/Lacuna+Coil++13+PNG.png,mega
Grateful Dead,40396,5809,6faa7ca7-0d99-4a5e-bfa6-1fd5037520c6,http://www.last.fm/music/Grateful+Dead,0,http://userserve-ak.last.fm/serve/34/58911273.png,small,http://userserve-ak.last.fm/serve/64/58911273.png,medium,http://userserve-ak.last.fm/serve/126/58911273.png,large,http://userserve-ak.last.fm/serve/252/58911273.png,extralarge,http://userserve-ak.last.fm/serve/500/58911273/Grateful+Dead+DeadPNG.png,mega
Patrick Watson,33272,5788,36761426-59db-4c93-a706-bd3d93b22e30,http://www.last.fm/music/Patrick+Watson,0,http://userserve-ak.last.fm/serve/34/55785805.png,small,http://userserve-ak.last.fm/serve/64/55785805.png,medium,http://userserve-ak.last.fm/serve/126/55785805.png,large,http://userserve-ak.last.fm/serve/252/55785805.png,extralarge,http://userserve-ak.last.fm/serve/_/55785805/Patrick+Watson+PW6.png,mega
Echo & the Bunnymen,18991,5779,ccd4879c-5e88-4385-b131-bf65296bf245,http://www.last.fm/music/Echo+&+the+Bunnymen,0,http://userserve-ak.last.fm/serve/34/94466391.png,small,http://userserve-ak.last.fm/serve/64/94466391.png,medium,http://userserve-ak.last.fm/serve/126/94466391.png,large,http://userserve-ak.last.fm/serve/252/94466391.png,extralarge,http://userserve-ak.last.fm/serve/_/94466391/Echo++the+Bunnymen+++Heaven+Up.png,mega
Epica,43525,5778,21985b14-1b0d-44fe-b357-310b29bba510,http://www.last.fm/music/Epica,0,http://userserve-ak.last.fm/serve/34/98107791.png,small,http://userserve-ak.last.fm/serve/64/98107791.png,medium,http://userserve-ak.last.fm/serve/126/98107791.png,large,http://userserve-ak.last.fm/serve/252/98107791.png,extralarge,http://userserve-ak.last.fm/serve/_/98107791/Epica+The+Quantum+Enigma+2014++PNG.png,mega
Skylar Grey,14827,5764,bd01c9d7-89dd-4cb4-9baa-a43bfa292bed,http://www.last.fm/music/Skylar+Grey,0,http://userserve-ak.last.fm/serve/34/58135949.png,small,http://userserve-ak.last.fm/serve/64/58135949.png,medium,http://userserve-ak.last.fm/serve/126/58135949.png,large,http://userserve-ak.last.fm/serve/252/58135949.png,extralarge,http://userserve-ak.last.fm/serve/_/58135949/Skylar+Grey+skylar.png,mega
Celldweller,38553,5748,b5c61f6f-a2ea-43d8-9534-a881542a6ce0,http://www.last.fm/music/Celldweller,0,http://userserve-ak.last.fm/serve/34/57774913.jpg,small,http://userserve-ak.last.fm/serve/64/57774913.jpg,medium,http://userserve-ak.last.fm/serve/126/57774913.jpg,large,http://userserve-ak.last.fm/serve/252/57774913.jpg,extralarge,http://userserve-ak.last.fm/serve/_/57774913/Celldweller+klayton_frozen.jpg,mega
Anthrax,23318,5743,315126eb-86bc-475c-a308-b8edfdd6c08c,http://www.last.fm/music/Anthrax,0,http://userserve-ak.last.fm/serve/34/81588821.jpg,small,http://userserve-ak.last.fm/serve/64/81588821.jpg,medium,http://userserve-ak.last.fm/serve/126/81588821.jpg,large,http://userserve-ak.last.fm/serve/252/81588821.jpg,extralarge,http://userserve-ak.last.fm/serve/_/81588821/Anthrax+Heaviest+fuckin+band+in+the+wo.jpg,mega
Slowdive,40839,5741,a16371b9-7d36-497a-a9d4-42b0a0440c5e,http://www.last.fm/music/Slowdive,0,http://userserve-ak.last.fm/serve/34/96815259.png,small,http://userserve-ak.last.fm/serve/64/96815259.png,medium,http://userserve-ak.last.fm/serve/126/96815259.png,large,http://userserve-ak.last.fm/serve/252/96815259.png,extralarge,http://userserve-ak.last.fm/serve/_/96815259/Slowdive.png,mega
The Doobie Brothers,14214,5729,588dea29-eea3-456b-a815-3ee04f75c8e7,http://www.last.fm/music/The+Doobie+Brothers,0,http://userserve-ak.last.fm/serve/34/25551661.jpg,small,http://userserve-ak.last.fm/serve/64/25551661.jpg,medium,http://userserve-ak.last.fm/serve/126/25551661.jpg,large,http://userserve-ak.last.fm/serve/252/25551661.jpg,extralarge,http://userserve-ak.last.fm/serve/_/25551661/The+Doobie+Brothers+bab0545.jpg,mega
Serj Tankian,27620,5735,e471b63c-c3b5-4f62-a971-cd0b2273838f,http://www.last.fm/music/Serj+Tankian,0,http://userserve-ak.last.fm/serve/34/10392887.jpg,small,http://userserve-ak.last.fm/serve/64/10392887.jpg,medium,http://userserve-ak.last.fm/serve/126/10392887.jpg,large,http://userserve-ak.last.fm/serve/252/10392887.jpg,extralarge,http://userserve-ak.last.fm/serve/_/10392887/Serj+Tankian+serjszig.jpg,mega
Sex Pistols,18209,5725,49855822-68b4-4dff-aec7-642546611518,http://www.last.fm/music/Sex+Pistols,0,http://userserve-ak.last.fm/serve/34/2244366.jpg,small,http://userserve-ak.last.fm/serve/64/2244366.jpg,medium,http://userserve-ak.last.fm/serve/126/2244366.jpg,large,http://userserve-ak.last.fm/serve/252/2244366.jpg,extralarge,http://userserve-ak.last.fm/serve/_/2244366/Sex+Pistols.jpg,mega
Europe,14865,5718,3b90c888-34dd-406b-bad7-4cbaf768b3df,http://www.last.fm/music/Europe,0,http://userserve-ak.last.fm/serve/34/35689907.jpg,small,http://userserve-ak.last.fm/serve/64/35689907.jpg,medium,http://userserve-ak.last.fm/serve/126/35689907.jpg,large,http://userserve-ak.last.fm/serve/252/35689907.jpg,extralarge,http://userserve-ak.last.fm/serve/_/35689907/Europe+l_f0fe294c48e248cf8c0a32a01301.jpg,mega
Bleachers,15540,5714,58e235fc-f6ea-4614-9ed4-9855a5665ae1,http://www.last.fm/music/Bleachers,0,http://userserve-ak.last.fm/serve/34/101687309.png,small,http://userserve-ak.last.fm/serve/64/101687309.png,medium,http://userserve-ak.last.fm/serve/126/101687309.png,large,http://userserve-ak.last.fm/serve/252/101687309.png,extralarge,http://userserve-ak.last.fm/serve/_/101687309/Bleachers+1.png,mega
In This Moment,40980,5709,29266b3d-b5ae-4d09-b721-326246adf68f,http://www.last.fm/music/In+This+Moment,0,http://userserve-ak.last.fm/serve/34/101829077.png,small,http://userserve-ak.last.fm/serve/64/101829077.png,medium,http://userserve-ak.last.fm/serve/126/101829077.png,large,http://userserve-ak.last.fm/serve/252/101829077.png,extralarge,http://userserve-ak.last.fm/serve/500/101829077/In+This+Moment.png,mega
Mount Kimbie,21164,5707,4a3a5fc0-af4b-4990-957b-8d94f7bfe706,http://www.last.fm/music/Mount+Kimbie,0,http://userserve-ak.last.fm/serve/34/89854393.png,small,http://userserve-ak.last.fm/serve/64/89854393.png,medium,http://userserve-ak.last.fm/serve/126/89854393.png,large,http://userserve-ak.last.fm/serve/252/89854393.png,extralarge,http://userserve-ak.last.fm/serve/_/89854393/Mount+Kimbie+MK_PNG_250513_01.png,mega
The Band,17015,5690,3abfc8cc-00f0-41c7-a3d0-58054feae415,http://www.last.fm/music/The+Band,0,http://userserve-ak.last.fm/serve/34/112764.jpg,small,http://userserve-ak.last.fm/serve/64/112764.jpg,medium,http://userserve-ak.last.fm/serve/126/112764.jpg,large,http://userserve-ak.last.fm/serve/252/112764.jpg,extralarge,http://userserve-ak.last.fm/serve/500/112764/The+Band.jpg,mega
Gold Panda,15704,5704,bfbccd40-1a06-4ee7-b24d-b2f8cc714fa9,http://www.last.fm/music/Gold+Panda,0,http://userserve-ak.last.fm/serve/34/90413345.png,small,http://userserve-ak.last.fm/serve/64/90413345.png,medium,http://userserve-ak.last.fm/serve/126/90413345.png,large,http://userserve-ak.last.fm/serve/252/90413345.png,extralarge,http://userserve-ak.last.fm/serve/500/90413345/Gold+Panda+GP_PNG_100613_01.png,mega
Lauryn Hill,17026,5696,e8414012-4a1c-4ad4-be5e-fc55294e28cc,http://www.last.fm/music/Lauryn+Hill,0,http://userserve-ak.last.fm/serve/34/47267033.png,small,http://userserve-ak.last.fm/serve/64/47267033.png,medium,http://userserve-ak.last.fm/serve/126/47267033.png,large,http://userserve-ak.last.fm/serve/252/47267033.png,extralarge,http://userserve-ak.last.fm/serve/_/47267033/Lauryn+Hill+06.png,mega
Hurts,23252,5686,bc07552e-d2f4-42c7-8b47-995cc674c81c,http://www.last.fm/music/Hurts,0,http://userserve-ak.last.fm/serve/34/87567751.png,small,http://userserve-ak.last.fm/serve/64/87567751.png,medium,http://userserve-ak.last.fm/serve/126/87567751.png,large,http://userserve-ak.last.fm/serve/252/87567751.png,extralarge,http://userserve-ak.last.fm/serve/_/87567751/Hurts+png.png,mega
Plain White T's,12371,5667,49576e42-fbbd-4d73-968d-93c8dcf7f065,http://www.last.fm/music/Plain+White+T%27s,0,http://userserve-ak.last.fm/serve/34/272382.jpg,small,http://userserve-ak.last.fm/serve/64/272382.jpg,medium,http://userserve-ak.last.fm/serve/126/272382.jpg,large,http://userserve-ak.last.fm/serve/252/272382.jpg,extralarge,http://userserve-ak.last.fm/serve/500/272382/Plain+White+Ts.jpg,mega
Bear's Den,15684,5675,f11f6e85-a39a-4dd8-875b-cd84839ddec6,http://www.last.fm/music/Bear%27s+Den,0,http://userserve-ak.last.fm/serve/34/85941163.jpg,small,http://userserve-ak.last.fm/serve/64/85941163.jpg,medium,http://userserve-ak.last.fm/serve/126/85941163.jpg,large,http://userserve-ak.last.fm/serve/252/85941163.jpg,extralarge,http://userserve-ak.last.fm/serve/500/85941163/Bears+Den.jpg,mega
Bakermat,10387,5672,bb7f224a-e6a4-451d-bb2e-6151a456f6c8,http://www.last.fm/music/Bakermat,0,http://userserve-ak.last.fm/serve/34/94684281.png,small,http://userserve-ak.last.fm/serve/64/94684281.png,medium,http://userserve-ak.last.fm/serve/126/94684281.png,large,http://userserve-ak.last.fm/serve/252/94684281.png,extralarge,http://userserve-ak.last.fm/serve/500/94684281/Bakermat.png,mega
Janet Jackson,23487,5665,6be2828f-6c0d-4059-99d4-fa18acf1a296,http://www.last.fm/music/Janet+Jackson,0,http://userserve-ak.last.fm/serve/34/16464.jpg,small,http://userserve-ak.last.fm/serve/64/16464.jpg,medium,http://userserve-ak.last.fm/serve/126/16464.jpg,large,http://userserve-ak.last.fm/serve/252/16464.jpg,extralarge,http://userserve-ak.last.fm/serve/_/16464/Janet+Jackson.jpg,mega
Duffy,12665,5659,01f69c2c-dfdf-4955-9205-04943c7b556b,http://www.last.fm/music/Duffy,0,http://userserve-ak.last.fm/serve/34/52771003.png,small,http://userserve-ak.last.fm/serve/64/52771003.png,medium,http://userserve-ak.last.fm/serve/126/52771003.png,large,http://userserve-ak.last.fm/serve/252/52771003.png,extralarge,http://userserve-ak.last.fm/serve/_/52771003/Duffy+PNG.png,mega
Nancy Sinatra,12061,5657,b2384378-3a1c-4330-879c-46291758060d,http://www.last.fm/music/Nancy+Sinatra,0,http://userserve-ak.last.fm/serve/34/96354909.png,small,http://userserve-ak.last.fm/serve/64/96354909.png,medium,http://userserve-ak.last.fm/serve/126/96354909.png,large,http://userserve-ak.last.fm/serve/252/96354909.png,extralarge,http://userserve-ak.last.fm/serve/_/96354909/Nancy+Sinatra.png,mega
Paloma Faith,22234,5648,f23f6dd0-bfb0-43d5-bf06-eae4315db502,http://www.last.fm/music/Paloma+Faith,0,http://userserve-ak.last.fm/serve/34/103939591.png,small,http://userserve-ak.last.fm/serve/64/103939591.png,medium,http://userserve-ak.last.fm/serve/126/103939591.png,large,http://userserve-ak.last.fm/serve/252/103939591.png,extralarge,http://userserve-ak.last.fm/serve/_/103939591/Paloma+Faith+Queen+of+Universe.png,mega
